band_id,wavelength_nm,response
B11,2257.0,0.0
B11,2258.0,0.0
B11,2259.0,0.0
B11,2260.0,0.0
B11,2261.0,0.0
B11,2262.0,0.0
B11,2263.0,0.0
B11,2264.0,0.0
B11,2265.0,0.0
B11,2266.0,0.0
B11,2267.0,0.0
B11,2268.0,0.0
B11,2269.0,0.0
B11,2270.0,0.0
B11,2271.0,0.0
B11,2272.0,0.0
B11,2273.0,0.0
B11,2274.0,0.0
B11,2275.0,0.0
B11,2276.0,0.0
B11,2277.0,0.0
B11,2278.0,0.0
B11,2279.0,0.0
B11,2280.0,0.0
B11,2281.0,0.0
B11,2282.0,0.0
B11,2283.0,0.0
B11,2284.0,0.0
B11,2285.0,0.0
B11,2286.0,0.0
B11,2287.0,0.0
B11,2288.0,0.0
B11,2289.0,0.0
B11,2290.0,0.0
B11,2291.0,0.0
B11,2292.0,0.0
B11,2293.0,0.0
B11,2294.0,0.0
B11,2295.0,0.0
B11,2296.0,0.0
B11,2297.0,0.0
B11,2298.0,0.0
B11,2299.0,0.0
B11,2300.0,0.0
B11,2301.0,0.0
B11,2302.0,0.0
B11,2303.0,0.0
B11,2304.0,0.0
B11,2305.0,0.0
B11,2306.0,0.0
B11,2307.0,0.0
B11,2308.0,0.0
B11,2309.0,0.0
B11,2310.0,0.0
B11,2311.0,0.0
B11,2312.0,0.0
B11,2313.0,0.0
B11,2314.0,0.0
B11,2315.0,0.0
B11,2316.0,0.0
B11,2317.0,0.0
B11,2318.0,0.0
B11,2319.0,0.0
B11,2320.0,0.0
B11,2321.0,0.0
B11,2322.0,0.0
B11,2323.0,0.0
B11,2324.0,0.0
B11,2325.0,0.0
B11,2326.0,0.0
B11,2327.0,0.0
B11,2328.0,0.0
B11,2329.0,0.0
B11,2330.0,0.0
B11,2331.0,0.0
B11,2332.0,0.0
B11,2333.0,0.0
B11,2334.0,0.0
B11,2335.0,0.0
B11,2336.0,0.0
B11,2337.0,0.0
B11,2338.0,0.0
B11,2339.0,0.0
B11,2340.0,0.0
B11,2341.0,0.0
B11,2342.0,0.0
B11,2343.0,0.0
B11,2344.0,0.0
B11,2345.0,0.0
B11,2346.0,0.0
B11,2347.0,0.0
B11,2348.0,0.0
B11,2349.0,0.0
B11,2350.0,0.0
B11,2351.0,0.0
B11,2352.0,0.0
B11,2353.0,0.0
B11,2354.0,0.0
B11,2355.0,0.0
B11,2356.0,0.0
B11,2357.0,0.0
B11,2358.0,0.0
B11,2359.0,0.0
B11,2360.0,0.0
B11,2361.0,0.0
B11,2362.0,0.0
B11,2363.0,0.0
B11,2364.0,0.0
B11,2365.0,0.0
B11,2366.0,0.0
B11,2367.0,0.0
B11,2368.0,0.0
B11,2369.0,0.0
B11,2370.0,0.0
B11,2371.0,0.0
B11,2372.0,0.0
B11,2373.0,0.0
B11,2374.0,0.0
B11,2375.0,0.0
B11,2376.0,0.0
B11,2377.0,0.0
B11,2378.0,0.0
B11,2379.0,0.0
B11,2380.0,0.0
B11,2381.0,0.0
B11,2382.0,0.0
B11,2383.0,0.0
B11,2384.0,0.0
B11,2385.0,0.0
B11,2386.0,0.0
B11,2387.0,0.0
B11,2388.0,0.0
B11,2389.0,0.0
B11,2390.0,0.0
B11,2391.0,0.0
B11,2392.0,0.0
B11,2393.0,0.0
B11,2394.0,0.0
B11,2395.0,0.0
B11,2396.0,0.0
B11,2397.0,0.0
B11,2398.0,0.0
B11,2399.0,0.0
B11,2400.0,0.0
B11,2401.0,0.0
B11,2402.0,0.0
B11,2403.0,0.0
B11,2404.0,0.0
B11,2405.0,0.0
B11,2406.0,0.0
B11,2407.0,0.0
B11,2408.0,0.0
B11,2409.0,0.0
B11,2410.0,0.0
B11,2411.0,0.0
B11,2412.0,0.0
B11,2413.0,0.0
B11,2414.0,0.0
B11,2415.0,0.0
B11,2416.0,0.0
B11,2417.0,0.0
B11,2418.0,0.0
B11,2419.0,0.0
B11,2420.0,0.0
B11,2421.0,0.0
B11,2422.0,0.0
B11,2423.0,0.0
B11,2424.0,0.0
B11,2425.0,0.0
B11,2426.0,0.0
B11,2427.0,0.0
B11,2428.0,0.0
B11,2429.0,0.0
B11,2430.0,0.0
B11,2431.0,0.0
B11,2432.0,0.0
B11,2433.0,0.0
B11,2434.0,0.0
B11,2435.0,0.0
B11,2436.0,0.0
B11,2437.0,0.0
B11,2438.0,0.0
B11,2439.0,0.0
B11,2440.0,0.0
B11,2441.0,0.0
B11,2442.0,0.0
B11,2443.0,0.0
B11,2444.0,0.0
B11,2445.0,0.0
B11,2446.0,0.0
B11,2447.0,0.0
B11,2448.0,0.0
B11,2449.0,0.0
B11,2450.0,0.0
B11,2451.0,0.0
B11,2452.0,0.0
B11,2453.0,0.0
B11,2454.0,0.0
B11,2455.0,0.0
B11,2456.0,0.0
B11,2457.0,0.0
B11,2458.0,0.0
B11,2459.0,0.0
B11,2460.0,0.0
B11,2461.0,0.0
B11,2462.0,0.0
B11,2463.0,0.0
B11,2464.0,0.0
B11,2465.0,0.0
B11,2466.0,0.0
B11,2467.0,0.0
B11,2468.0,0.0
B11,2469.0,0.0
B11,2470.0,0.0
B11,2471.0,0.0
B11,2472.0,0.0
B11,2473.0,0.0
B11,2474.0,0.0
B11,2475.0,0.0
B11,2476.0,0.0
B11,2477.0,0.0
B11,2478.0,0.0
B11,2479.0,0.0
B11,2480.0,0.0
B11,2481.0,0.0
B11,2482.0,0.0
B11,2483.0,0.0
B11,2484.0,0.0
B11,2485.0,0.0
B11,2486.0,0.0
B11,2487.0,0.0
B11,2488.0,0.0
B11,2489.0,0.0
B11,2490.0,0.0
B11,2491.0,0.0
B11,2492.0,0.0
B11,2493.0,0.0
B11,2494.0,0.0
B11,2495.0,0.0
B11,2496.0,0.0
B11,2497.0,0.0
B11,2498.0,0.0
B11,2499.0,0.0
B11,2500.0,0.0
B11,2501.0,0.0
B11,2502.0,0.0
B11,2503.0,0.0
B11,2504.0,0.0
B11,2505.0,0.0
B11,2506.0,0.0
B11,2507.0,0.0
B11,2508.0,0.0
B11,2509.0,0.0
B11,2510.0,0.0
B11,2511.0,0.0
B11,2512.0,0.0
B11,2513.0,0.0
B11,2514.0,0.0
B11,2515.0,0.0
B11,2516.0,0.0
B11,2517.0,0.0
B11,2518.0,0.0
B11,2519.0,0.0
B11,2520.0,0.0
B11,2521.0,0.0
B11,2522.0,0.0
B11,2523.0,0.0
B11,2524.0,0.0
B11,2525.0,0.0
B11,2526.0,0.0
B11,2527.0,0.0
B11,2528.0,0.0
B11,2529.0,0.0
B11,2530.0,0.0
B11,2531.0,0.0
B11,2532.0,0.0
B11,2533.0,0.0
B11,2534.0,0.0
B11,2535.0,0.0
B11,2536.0,0.0
B11,2537.0,0.0
B11,2538.0,0.0
B11,2539.0,0.0
B11,2540.0,0.0
B11,2541.0,0.0
B11,2542.0,0.0
B11,2543.0,0.0
B11,2544.0,0.0
B11,2545.0,0.0
B11,2546.0,0.0
B11,2547.0,0.0
B11,2548.0,0.0
B11,2549.0,0.0
B11,2550.0,0.0
B11,2551.0,0.0
B11,2552.0,0.0
B11,2553.0,0.0
B11,2554.0,0.0
B11,2555.0,0.0
B11,2556.0,0.0
B11,2557.0,0.0
B11,2558.0,0.0
B11,2559.0,0.0
B11,2560.0,0.0
B11,2561.0,0.0
B11,2562.0,0.0
B11,2563.0,0.0
B11,2564.0,0.0
B11,2565.0,0.0
B11,2566.0,0.0
B11,2567.0,0.0
B11,2568.0,0.0
B11,2569.0,0.0
B11,2570.0,0.0
B11,2571.0,0.0
B11,2572.0,0.0
B11,2573.0,0.0
B11,2574.0,0.0
B11,2575.0,0.0
B11,2576.0,0.0
B11,2577.0,0.0
B11,2578.0,0.0
B11,2579.0,0.0
B11,2580.0,0.0
B11,2581.0,0.0
B11,2582.0,0.0
B11,2583.0,0.0
B11,2584.0,0.0
B11,2585.0,0.0
B11,2586.0,0.0
B11,2587.0,0.0
B11,2588.0,0.0
B11,2589.0,0.0
B11,2590.0,0.0
B11,2591.0,0.0
B11,2592.0,0.0
B11,2593.0,0.0
B11,2594.0,0.0
B11,2595.0,0.0
B11,2596.0,0.0
B11,2597.0,0.0
B11,2598.0,0.0
B11,2599.0,0.0
B11,2600.0,0.0
B12,300.0,0.0
B12,301.0,0.0
B12,302.0,0.0
B12,303.0,0.0
B12,304.0,0.0
B12,305.0,0.0
B12,306.0,0.0
B12,307.0,0.0
B12,308.0,0.0
B12,309.0,0.0
B12,310.0,0.0
B12,311.0,0.0
B12,312.0,0.0
B12,313.0,0.0
B12,314.0,0.0
B12,315.0,0.0
B12,316.0,0.0
B12,317.0,0.0
B12,318.0,0.0
B12,319.0,0.0
B12,320.0,0.0
B12,321.0,0.0
B12,322.0,0.0
B12,323.0,0.0
B12,324.0,0.0
B12,325.0,0.0
B12,326.0,0.0
B12,327.0,0.0
B12,328.0,0.0
B12,329.0,0.0
B12,330.0,0.0
B12,331.0,0.0
B12,332.0,0.0
B12,333.0,0.0
B12,334.0,0.0
B12,335.0,0.0
B12,336.0,0.0
B12,337.0,0.0
B12,338.0,0.0
B12,339.0,0.0
B12,340.0,0.0
B12,341.0,0.0
B12,342.0,0.0
B12,343.0,0.0
B12,344.0,0.0
B12,345.0,0.0
B12,346.0,0.0
B12,347.0,0.0
B12,348.0,0.0
B12,349.0,0.0
B12,350.0,0.0
B12,351.0,0.0
B12,352.0,0.0
B12,353.0,0.0
B12,354.0,0.0
B12,355.0,0.0
B12,356.0,0.0
B12,357.0,0.0
B12,358.0,0.0
B12,359.0,0.0
B12,360.0,0.0
B12,361.0,0.0
B12,362.0,0.0
B12,363.0,0.0
B12,364.0,0.0
B12,365.0,0.0
B12,366.0,0.0
B12,367.0,0.0
B12,368.0,0.0
B12,369.0,0.0
B12,370.0,0.0
B12,371.0,0.0
B12,372.0,0.0
B12,373.0,0.0
B12,374.0,0.0
B12,375.0,0.0
B12,376.0,0.0
B12,377.0,0.0
B12,378.0,0.0
B12,379.0,0.0
B12,380.0,0.0
B12,381.0,0.0
B12,382.0,0.0
B12,383.0,0.0
B12,384.0,0.0
B12,385.0,0.0
B12,386.0,0.0
B12,387.0,0.0
B12,388.0,0.0
B12,389.0,0.0
B12,390.0,0.0
B12,391.0,0.0
B12,392.0,0.0
B12,393.0,0.0
B12,394.0,0.0
B12,395.0,0.0
B12,396.0,0.0
B12,397.0,0.0
B12,398.0,0.0
B12,399.0,0.0
B12,400.0,0.0
B12,401.0,0.0
B12,402.0,0.0
B12,403.0,0.0
B12,404.0,0.0
B12,405.0,0.0
B12,406.0,0.0
B12,407.0,0.0
B12,408.0,0.0
B12,409.0,0.0
B12,410.0,0.0
B12,411.0,0.0
B12,412.0,0.0
B12,413.0,0.0
B12,414.0,0.0
B12,415.0,0.0
B12,416.0,0.0
B12,417.0,0.0
B12,418.0,0.0
B12,419.0,0.0
B12,420.0,0.0
B12,421.0,0.0
B12,422.0,0.0
B12,423.0,0.0
B12,424.0,0.0
B12,425.0,0.0
B12,426.0,0.0
B12,427.0,0.0
B12,428.0,0.0
B12,429.0,0.0
B12,430.0,0.0
B12,431.0,0.0
B12,432.0,0.0
B12,433.0,0.0
B12,434.0,0.0
B12,435.0,0.0
B12,436.0,0.0
B12,437.0,0.0
B12,438.0,0.0
B12,439.0,0.0
B12,440.0,0.0
B12,441.0,0.0
B12,442.0,0.0
B12,443.0,0.0
B12,444.0,0.0
B12,445.0,0.0
B12,446.0,0.0
B12,447.0,0.0
B12,448.0,0.0
B12,449.0,0.0
B12,450.0,0.0
B12,451.0,0.0
B12,452.0,0.0
B12,453.0,0.0
B12,454.0,0.0
B12,455.0,0.0
B12,456.0,0.0
B12,457.0,0.0
B12,458.0,0.0
B12,459.0,0.0
B12,460.0,0.0
B12,461.0,0.0
B12,462.0,0.0
B12,463.0,0.0
B12,464.0,0.0
B12,465.0,0.0
B12,466.0,0.0
B12,467.0,0.0
B12,468.0,0.0
B12,469.0,0.0
B12,470.0,0.0
B12,471.0,0.0
B12,472.0,0.0
B12,473.0,0.0
B12,474.0,0.0
B12,475.0,0.0
B12,476.0,0.0
B12,477.0,0.0
B12,478.0,0.0
B12,479.0,0.0
B12,480.0,0.0
B12,481.0,0.0
B12,482.0,0.0
B12,483.0,0.0
B12,484.0,0.0
B12,485.0,0.0
B12,486.0,0.0
B12,487.0,0.0
B12,488.0,0.0
B12,489.0,0.0
B12,490.0,0.0
B12,491.0,0.0
B12,492.0,0.0
B12,493.0,0.0
B12,494.0,0.0
B12,495.0,0.0
B12,496.0,0.0
B12,497.0,0.0
B12,498.0,0.0
B12,499.0,0.0
B12,500.0,0.0
B12,501.0,0.0
B12,502.0,0.0
B12,503.0,0.0
B12,504.0,0.0
B12,505.0,0.0
B12,506.0,0.0
B12,507.0,0.0
B12,508.0,0.0
B12,509.0,0.0
B12,510.0,0.0
B12,511.0,0.0
B12,512.0,0.0
B12,513.0,0.0
B12,514.0,0.0
B12,515.0,0.0
B12,516.0,0.0
B12,517.0,0.0
B12,518.0,0.0
B12,519.0,0.0
B12,520.0,0.0
B12,521.0,0.0
B12,522.0,0.0
B12,523.0,0.0
B12,524.0,0.0
B12,525.0,0.0
B12,526.0,0.0
B12,527.0,0.0
B12,528.0,0.0
B12,529.0,0.0
B12,530.0,0.0
B12,531.0,0.0
B12,532.0,0.0
B12,533.0,0.0
B12,534.0,0.0
B12,535.0,0.0
B12,536.0,0.0
B12,537.0,0.0
B12,538.0,0.0
B12,539.0,0.0
B12,540.0,0.0
B12,541.0,0.0
B12,542.0,0.0
B12,543.0,0.0
B12,544.0,0.0
B12,545.0,0.0
B12,546.0,0.0
B12,547.0,0.0
B12,548.0,0.0
B12,549.0,0.0
B12,550.0,0.0
B12,551.0,0.0
B12,552.0,0.0
B12,553.0,0.0
B12,554.0,0.0
B12,555.0,0.0
B12,556.0,0.0
B12,557.0,0.0
B12,558.0,0.0
B12,559.0,0.0
B12,560.0,0.0
B12,561.0,0.0
B12,562.0,0.0
B12,563.0,0.0
B12,564.0,0.0
B12,565.0,0.0
B12,566.0,0.0
B12,567.0,0.0
B12,568.0,0.0
B12,569.0,0.0
B12,570.0,0.0
B12,571.0,0.0
B12,572.0,0.0
B12,573.0,0.0
B12,574.0,0.0
B12,575.0,0.0
B12,576.0,0.0
B12,577.0,0.0
B12,578.0,0.0
B12,579.0,0.0
B12,580.0,0.0
B12,581.0,0.0
B12,582.0,0.0
B12,583.0,0.0
B12,584.0,0.0
B12,585.0,0.0
B12,586.0,0.0
B12,587.0,0.0
B12,588.0,0.0
B12,589.0,0.0
B12,590.0,0.0
B12,591.0,0.0
B12,592.0,0.0
B12,593.0,0.0
B12,594.0,0.0
B12,595.0,0.0
B12,596.0,0.0
B12,597.0,0.0
B12,598.0,0.0
B12,599.0,0.0
B12,600.0,0.0
B12,601.0,0.0
B12,602.0,0.0
B12,603.0,0.0
B12,604.0,0.0
B12,605.0,0.0
B12,606.0,0.0
B12,607.0,0.0
B12,608.0,0.0
B12,609.0,0.0
B12,610.0,0.0
B12,611.0,0.0
B12,612.0,0.0
B12,613.0,0.0
B12,614.0,0.0
B12,615.0,0.0
B12,616.0,0.0
B12,617.0,0.0
B12,618.0,0.0
B12,619.0,0.0
B12,620.0,0.0
B12,621.0,0.0
B12,622.0,0.0
B12,623.0,0.0
B12,624.0,0.0
B12,625.0,0.0
B12,626.0,0.0
B12,627.0,0.0
B12,628.0,0.0
B12,629.0,0.0
B12,630.0,0.0
B12,631.0,0.0
B12,632.0,0.0
B12,633.0,0.0
B12,634.0,0.0
B12,635.0,0.0
B12,636.0,0.0
B12,637.0,0.0
B12,638.0,0.0
B12,639.0,0.0
B12,640.0,0.0
B12,641.0,0.0
B12,642.0,0.0
B12,643.0,0.0
B12,644.0,0.0
B12,645.0,0.0
B12,646.0,0.0
B12,647.0,0.0
B12,648.0,0.0
B12,649.0,0.0
B12,650.0,0.0
B12,651.0,0.0
B12,652.0,0.0
B12,653.0,0.0
B12,654.0,0.0
B12,655.0,0.0
B12,656.0,0.0
B12,657.0,0.0
B12,658.0,0.0
B12,659.0,0.0
B12,660.0,0.0
B12,661.0,0.0
B12,662.0,0.0
B12,663.0,0.0
B12,664.0,0.0
B12,665.0,0.0
B12,666.0,0.0
B12,667.0,0.0
B12,668.0,0.0
B12,669.0,0.0
B12,670.0,0.0
B12,671.0,0.0
B12,672.0,0.0
B12,673.0,0.0
B12,674.0,0.0
B12,675.0,0.0
B12,676.0,0.0
B12,677.0,0.0
B12,678.0,0.0
B12,679.0,0.0
B12,680.0,0.0
B12,681.0,0.0
B12,682.0,0.0
B12,683.0,0.0
B12,684.0,0.0
B12,685.0,0.0
B12,686.0,0.0
B12,687.0,0.0
B12,688.0,0.0
B12,689.0,0.0
B12,690.0,0.0
B12,691.0,0.0
B12,692.0,0.0
B12,693.0,0.0
B12,694.0,0.0
B12,695.0,0.0
B12,696.0,0.0
B12,697.0,0.0
B12,698.0,0.0
B12,699.0,0.0
B12,700.0,0.0
B12,701.0,0.0
B12,702.0,0.0
B12,703.0,0.0
B12,704.0,0.0
B12,705.0,0.0
B12,706.0,0.0
B12,707.0,0.0
B12,708.0,0.0
B12,709.0,0.0
B12,710.0,0.0
B12,711.0,0.0
B12,712.0,0.0
B12,713.0,0.0
B12,714.0,0.0
B12,715.0,0.0
B12,716.0,0.0
B12,717.0,0.0
B12,718.0,0.0
B12,719.0,0.0
B12,720.0,0.0
B12,721.0,0.0
B12,722.0,0.0
B12,723.0,0.0
B12,724.0,0.0
B12,725.0,0.0
B12,726.0,0.0
B12,727.0,0.0
B12,728.0,0.0
B12,729.0,0.0
B12,730.0,0.0
B12,731.0,0.0
B12,732.0,0.0
B12,733.0,0.0
B12,734.0,0.0
B12,735.0,0.0
B12,736.0,0.0
B12,737.0,0.0
B12,738.0,0.0
B12,739.0,0.0
B12,740.0,0.0
B12,741.0,0.0
B12,742.0,0.0
B12,743.0,0.0
B12,744.0,0.0
B12,745.0,0.0
B12,746.0,0.0
B12,747.0,0.0
B12,748.0,0.0
B12,749.0,0.0
B12,750.0,0.0
B12,751.0,0.0
B12,752.0,0.0
B12,753.0,0.0
B12,754.0,0.0
B12,755.0,0.0
B12,756.0,0.0
B12,757.0,0.0
B12,758.0,0.0
B12,759.0,0.0
B12,760.0,0.0
B12,761.0,0.0
B12,762.0,0.0
B12,763.0,0.0
B12,764.0,0.0
B12,765.0,0.0
B12,766.0,0.0
B12,767.0,0.0
B12,768.0,0.0
B12,769.0,0.0
B12,770.0,0.0
B12,771.0,0.0
B12,772.0,0.0
B12,773.0,0.0
B12,774.0,0.0
B12,775.0,0.0
B12,776.0,0.0
B12,777.0,0.0
B12,778.0,0.0
B12,779.0,0.0
B12,780.0,0.0
B12,781.0,0.0
B12,782.0,0.0
B12,783.0,0.0
B12,784.0,0.0
B12,785.0,0.0
B12,786.0,0.0
B12,787.0,0.0
B12,788.0,0.0
B12,789.0,0.0
B12,790.0,0.0
B12,791.0,0.0
B12,792.0,0.0
B12,793.0,0.0
B12,794.0,0.0
B12,795.0,0.0
B12,796.0,0.0
B12,797.0,0.0
B12,798.0,0.0
B12,799.0,0.0
B12,800.0,0.0
B12,801.0,0.0
B12,802.0,0.0
B12,803.0,0.0
B12,804.0,0.0
B12,805.0,0.0
B12,806.0,0.0
B12,807.0,0.0
B12,808.0,0.0
B12,809.0,0.0
B12,810.0,0.0
B12,811.0,0.0
B12,812.0,0.0
B12,813.0,0.0
B12,814.0,0.0
B12,815.0,0.0
B12,816.0,0.0
B12,817.0,0.0
B12,818.0,0.0
B12,819.0,0.0
B12,820.0,0.0
B12,821.0,0.0
B12,822.0,0.0
B12,823.0,0.0
B12,824.0,0.0
B12,825.0,0.0
B12,826.0,0.0
B12,827.0,0.0
B12,828.0,0.0
B12,829.0,0.0
B12,830.0,0.0
B12,831.0,0.0
B12,832.0,0.0
B12,833.0,0.0
B12,834.0,0.0
B12,835.0,0.0
B12,836.0,0.0
B12,837.0,0.0
B12,838.0,0.0
B12,839.0,0.0
B12,840.0,0.0
B12,841.0,0.0
B12,842.0,0.0
B12,843.0,0.0
B12,844.0,0.0
B12,845.0,0.0
B12,846.0,0.0
B12,847.0,0.0
B12,848.0,0.0
B12,849.0,0.0
B12,850.0,0.0
B12,851.0,0.0
B12,852.0,0.0
B12,853.0,0.0
B12,854.0,0.0
B12,855.0,0.0
B12,856.0,0.0
B12,857.0,0.0
B12,858.0,0.0
B12,859.0,0.0
B12,860.0,0.0
B12,861.0,0.0
B12,862.0,0.0
B12,863.0,0.0
B12,864.0,0.0
B12,865.0,0.0
B12,866.0,0.0
B12,867.0,0.0
B12,868.0,0.0
B12,869.0,0.0
B12,870.0,0.0
B12,871.0,0.0
B12,872.0,0.0
B12,873.0,0.0
B12,874.0,0.0
B12,875.0,0.0
B12,876.0,0.0
B12,877.0,0.0
B12,878.0,0.0
B12,879.0,0.0
B12,880.0,0.0
B12,881.0,0.0
B12,882.0,0.0
B12,883.0,0.0
B12,884.0,0.0
B12,885.0,0.0
B12,886.0,0.0
B12,887.0,0.0
B12,888.0,0.0
B12,889.0,0.0
B12,890.0,0.0
B12,891.0,0.0
B12,892.0,0.0
B12,893.0,0.0
B12,894.0,0.0
B12,895.0,0.0
B12,896.0,0.0
B12,897.0,0.0
B12,898.0,0.0
B12,899.0,0.0
B12,900.0,0.0
B12,901.0,0.0
B12,902.0,0.0
B12,903.0,0.0
B12,904.0,0.0
B12,905.0,0.0
B12,906.0,0.0
B12,907.0,0.0
B12,908.0,0.0
B12,909.0,0.0
B12,910.0,0.0
B12,911.0,0.0
B12,912.0,0.0
B12,913.0,0.0
B12,914.0,0.0
B12,915.0,0.0
B12,916.0,0.0
B12,917.0,0.0
B12,918.0,0.0
B12,919.0,0.0
B12,920.0,0.0
B12,921.0,0.0
B12,922.0,0.0
B12,923.0,0.0
B12,924.0,0.0
B12,925.0,0.0
B12,926.0,0.0
B12,927.0,0.0
B12,928.0,0.0
B12,929.0,0.0
B12,930.0,0.0
B12,931.0,0.0
B12,932.0,0.0
B12,933.0,0.0
B12,934.0,0.0
B12,935.0,0.0
B12,936.0,0.0
B12,937.0,0.0
B12,938.0,0.0
B12,939.0,0.0
B12,940.0,0.0
B12,941.0,0.0
B12,942.0,0.0
B12,943.0,0.0
B12,944.0,0.0
B12,945.0,0.0
B12,946.0,0.0
B12,947.0,0.0
B12,948.0,0.0
B12,949.0,0.0
B12,950.0,0.0
B12,951.0,0.0
B12,952.0,0.0
B12,953.0,0.0
B12,954.0,0.0
B12,955.0,0.0
B12,956.0,0.0
B12,957.0,0.0
B12,958.0,0.0
B12,959.0,0.0
B12,960.0,0.0
B12,961.0,0.0
B12,962.0,0.0
B12,963.0,0.0
B12,964.0,0.0
B12,965.0,0.0
B12,966.0,0.0
B12,967.0,0.0
B12,968.0,0.0
B12,969.0,0.0
B12,970.0,0.0
B12,971.0,0.0
B12,972.0,0.0
B12,973.0,0.0
B12,974.0,0.0
B12,975.0,0.0
B12,976.0,0.0
B12,977.0,0.0
B12,978.0,0.0
B12,979.0,0.0
B12,980.0,0.0
B12,981.0,0.0
B12,982.0,0.0
B12,983.0,0.0
B12,984.0,0.0
B12,985.0,0.0
B12,986.0,0.0
B12,987.0,0.0
B12,988.0,0.0
B12,989.0,0.0
B12,990.0,0.0
B12,991.0,0.0
B12,992.0,0.0
B12,993.0,0.0
B12,994.0,0.0
B12,995.0,0.0
B12,996.0,0.0
B12,997.0,0.0
B12,998.0,0.0
B12,999.0,0.0
B12,1000.0,0.0
B12,1001.0,0.0
B12,1002.0,0.0
B12,1003.0,0.0
B12,1004.0,0.0
B12,1005.0,0.0
B12,1006.0,0.0
B12,1007.0,0.0
B12,1008.0,0.0
B12,1009.0,0.0
B12,1010.0,0.0
B12,1011.0,0.0
B12,1012.0,0.0
B12,1013.0,0.0
B12,1014.0,0.0
B12,1015.0,0.0
B12,1016.0,0.0
B12,1017.0,0.0
B12,1018.0,0.0
B12,1019.0,0.0
B12,1020.0,0.0
B12,1021.0,0.0
B12,1022.0,0.0
B12,1023.0,0.0
B12,1024.0,0.0
B12,1025.0,0.0
B12,1026.0,0.0
B12,1027.0,0.0
B12,1028.0,0.0
B12,1029.0,0.0
B12,1030.0,0.0
B12,1031.0,0.0
B12,1032.0,0.0
B12,1033.0,0.0
B12,1034.0,0.0
B12,1035.0,0.0
B12,1036.0,0.0
B12,1037.0,0.0
B12,1038.0,0.0
B12,1039.0,0.0
B12,1040.0,0.0
B12,1041.0,0.0
B12,1042.0,0.0
B12,1043.0,0.0
B12,1044.0,0.0
B12,1045.0,0.0
B12,1046.0,0.0
B12,1047.0,0.0
B12,1048.0,0.0
B12,1049.0,0.0
B12,1050.0,0.0
B12,1051.0,0.0
B12,1052.0,0.0
B12,1053.0,0.0
B12,1054.0,0.0
B12,1055.0,0.0
B12,1056.0,0.0
B12,1057.0,0.0
B12,1058.0,0.0
B12,1059.0,0.0
B12,1060.0,0.0
B12,1061.0,0.0
B12,1062.0,0.0
B12,1063.0,0.0
B12,1064.0,0.0
B12,1065.0,0.0
B12,1066.0,0.0
B12,1067.0,0.0
B12,1068.0,0.0
B12,1069.0,0.0
B12,1070.0,0.0
B12,1071.0,0.0
B12,1072.0,0.0
B12,1073.0,0.0
B12,1074.0,0.0
B12,1075.0,0.0
B12,1076.0,0.0
B12,1077.0,0.0
B12,1078.0,0.0
B12,1079.0,0.0
B12,1080.0,0.0
B12,1081.0,0.0
B12,1082.0,0.0
B12,1083.0,0.0
B12,1084.0,0.0
B12,1085.0,0.0
B12,1086.0,0.0
B12,1087.0,0.0
B12,1088.0,0.0
B12,1089.0,0.0
B12,1090.0,0.0
B12,1091.0,0.0
B12,1092.0,0.0
B12,1093.0,0.0
B12,1094.0,0.0
B12,1095.0,0.0
B12,1096.0,0.0
B12,1097.0,0.0
B12,1098.0,0.0
B12,1099.0,0.0
B12,1100.0,0.0
B12,1101.0,0.0
B12,1102.0,0.0
B12,1103.0,0.0
B12,1104.0,0.0
B12,1105.0,0.0
B12,1106.0,0.0
B12,1107.0,0.0
B12,1108.0,0.0
B12,1109.0,0.0
B12,1110.0,0.0
B12,1111.0,0.0
B12,1112.0,0.0
B12,1113.0,0.0
B12,1114.0,0.0
B12,1115.0,0.0
B12,1116.0,0.0
B12,1117.0,0.0
B12,1118.0,0.0
B12,1119.0,0.0
B12,1120.0,0.0
B12,1121.0,0.0
B12,1122.0,0.0
B12,1123.0,0.0
B12,1124.0,0.0
B12,1125.0,0.0
B12,1126.0,0.0
B12,1127.0,0.0
B12,1128.0,0.0
B12,1129.0,0.0
B12,1130.0,0.0
B12,1131.0,0.0
B12,1132.0,0.0
B12,1133.0,0.0
B12,1134.0,0.0
B12,1135.0,0.0
B12,1136.0,0.0
B12,1137.0,0.0
B12,1138.0,0.0
B12,1139.0,0.0
B12,1140.0,0.0
B12,1141.0,0.0
B12,1142.0,0.0
B12,1143.0,0.0
B12,1144.0,0.0
B12,1145.0,0.0
B12,1146.0,0.0
B12,1147.0,0.0
B12,1148.0,0.0
B12,1149.0,0.0
B12,1150.0,0.0
B12,1151.0,0.0
B12,1152.0,0.0
B12,1153.0,0.0
B12,1154.0,0.0
B12,1155.0,0.0
B12,1156.0,0.0
B12,1157.0,0.0
B12,1158.0,0.0
B12,1159.0,0.0
B12,1160.0,0.0
B12,1161.0,0.0
B12,1162.0,0.0
B12,1163.0,0.0
B12,1164.0,0.0
B12,1165.0,0.0
B12,1166.0,0.0
B12,1167.0,0.0
B12,1168.0,0.0
B12,1169.0,0.0
B12,1170.0,0.0
B12,1171.0,0.0
B12,1172.0,0.0
B12,1173.0,0.0
B12,1174.0,0.0
B12,1175.0,0.0
B12,1176.0,0.0
B12,1177.0,0.0
B12,1178.0,0.0
